0000|LCDPR|0013|||0|0||01092024|26022027
0010|1
0030|||||||||
0040|001|BR|BRL|92146899|9510644096859|294186832|FAZENDA FRUTACC|LOTE 2D LOTEAMENTO VARJAO|—||Zona Rural|TO|1711902|77493-000|1|100.0||
0040|002|BR|BRL|91218195|9510304204681|294904093|FAZENDA UNIÃO|FORMOSO, LT03, LOTEAMENTO RIO XAVANTE|—||Zona Rural|TO|1708205|77470-000|1|100.0||
0040|003|BR|BRL|47452293|42276950100582|295057386|FAZENDA L3|ZONA RURAL SN|—||Zona Rural|TO|1707306|77485-000|1|100.0||
0040|004|BR|BRL|10672273|9500337751771|112877672|FAZENDA PRIMAVERA|Rod Go 142 Km 50 A Esq 05 Km|—||Zona Rural|GO|5221452|76460-000|1|100.0||
0040|005|BR|BRL|48397083|9500413085956|111739837|FAZENDA ALIANÇA|Margem Esquerda Do Rio Das Almas|—||Zona Rural|GO|5214861|76305-000|1|100.0||
0040|006|BR|BRL|58181490|0000193966993|115149210|ARMAZEM PRIMAVERA|Rod. Go 142 Km 47 A Esq. 20 Km|—||Zona Rural|GO|5213772|76465-000|1|100.0||
0040|007|BR|BRL|16540859|9261830071106|115449965|FAZENDA ESTRELA|M Do Norte Go 142 Sent Mata Azul 15km Vira Esq 31km|—||Zona Rural|GO|5213772|76465-000|1|100.0||
0040|008|BR|BRL|74678981|9261830003020|114436720|FAZENDA BARRAGEM GRANDE|RODOVIA GO 142, KM 50|—||Zona Rural|GO|5213772|76465-000|1|100.0||
0040|009|BR|BRL|26817713|9999895496227|128477750|FAZENDA GUARA|OTR DATA SAO PEDRO|—||Zona Rural|MA|2101400|65800-000|1|100.0||
0050|001|BR|184|BCO ITAÚ BBA S.A.|8541|00000000063206 6|0.00
0050|002|BR|756|BANCO COOPERATIVO SICOOB S.A.|3349|00000000000052 3|0.00
0050|003|BR|237|BCO BRADESCO S.A.|0242|00000000022102 3|0.00
0050|004|BR|001|BCO DO BRASIL S.A.|0458|0000000000245852|0.00
0100|96021799100|BRUNO BARROS DE LACERDA|2
0100|51955139000120|AGRODIESEL MOTORES E MAQUINAS LTDA|1
0100|51901232000151|NEILTON PEREIRA CARNEIRO|1
0100|51451702000122|GUIMARAES DIESEL SERVISE LTDA|1
0100|50028616000149|M3 GERADORES LTDA|1
0100|49814394000100|TRANSBRITO CARGAS E ENCOMENDAS LTDA|1
0100|49239522000130|JEAN PIERRE BARBOSA DE ARAUJO|1
0100|49239203000124|INOVAR TECNOLOGIA AGRICOLA LTDA|1
0100|49014540000113|ROMES CARLOS NUNES FERREIRA|1
0100|49001039000112|ELISA COLACITE LTDA|1
0100|48705037000141|ELETROLEO|1
0100|48484415104|ODIVARDO FERNANDES VITOR|2
0100|47675011000135|UNIAO TRATORES LTDA|1
0100|47431159000124|KO ANDRADE|1
0100|47227427000190|KAMILA MACIEL DOS SANTOS|1
0100|46785170000120|OFICINA PAULISTA LTDA|1
0100|46704197000140|SALLES DE OLIVEIRA|1
0100|46297928000180|SANCHES E DUARTE LTDA|1
0100|45720248000165|CRISTIANE DA SILVA FERREIRA|1
0100|45028587000185|EXPRESSO LAGOA COMUNICACAO E TRANSPORTE LTDA|1
0100|44848978000183|MARCIO ALVES DE LIMA|1
0100|44327942000154|JOSIANY CAROLINE GONCALVES BRANDAO|1
0100|44318036000193|P M DE M CAVALCANTE LTDA|1
0100|43398835000154|MORIA ESTOFADOS LTDA|1
0100|43344935000106|MANOEL DE JESUS ARRAES BOTELHO|1
0100|42827249000115|LUCIVALDO FEITOSA DE ALCANTARA|1
0100|42295114000156|LIDER DIESEL COMERCIO DE PEÃ‡AS AUTOMOTIVAS LTDA|1
0100|41855852000148|TECNO AGRO SOLUCOES EM TECNOLOGIA AGRICOLA LTDA|1
0100|41837214000102|SEMEAR AGRICULTURA DE PRECISAO EIREL|1
0100|40436316000145|CAROLINE TRIGILIO JUSTINO|1
0100|39454955000154|FABIANO GONCALVES|1
0100|39289291000115|AMAURI SIMOES DE SOUZA|1
0100|39258550000140|GILBERTO CARDOSO DOS SANTOS|1
0100|38222272000109|KC AGRONEGOCIO E SERVIÃ‡OS AGRIGOLA LTDA|1
0100|37604981000196|WANDERSON DA SILVA LIMA|1
0100|37128252000100|SANDOVALDO RIBEIRO DA SILVA COSTA|1
0100|37115367000160|FGTS|1
0100|36634094000106|OSMAEL RIBEIRO DE MATOS|1
0100|36612396000175|CESAR ALENCAR DE ARAUJO|1
0100|36432743000188|MEGA DIESEL COMERCIO VAREJISTA DE PEÃ‡AS E SERVIÃ‡OS LTDA|1
0100|36262131000194|ANTONIO SOUSA REGO|1
0100|36238128000135|MECANICA LIMA LTDA|1
0100|36136761000112|REFRIGERAR AR CONDICIONADO LTDA|1
0100|36128995000118|LEM TURBOS SERVIÃ‡OS LTDA|1
0100|35987761000163|VITALLI IMAGEM|1
0100|35721895000138|MECANICA CENTRAL|1
0100|35603165000132|LUCINEIDE DO NASCIMENTO FURTADO|1
0100|35236503000145|VALQUIRIA ALVES RODRIGUES AMARO|1
0100|35007035000137|HIAGO OLIVEIRA SILVA|1
0100|34301768000117|EVELIN MARINHO SANTANA LTDA|1
0100|34104111000160|A T CARDOSO - PNEUS|1
0100|33323847000166|GERSON RODRIGUES DE SOUZA|1
0100|33302019002608|PIVOT EQUIPAMENTOS AGRICOLAS E IRRI S.A.|1
0100|32640165000114|GRASIELE GOMES SILVA|1
0100|32426438000122|OLIVEIRA MOTORES LTDA|1
0100|31850877000103|MAURO CEZAR MARINHO DA COSTA|1
0100|31836199000116|TORNEADORA MK LTDA|1
0100|31504312000166|GENMAQ GERADORES LTDA|1
0100|31352913000109|MARCOS ALMEIDA DO NASCIMENTO|1
0100|30926346000186|SANTO ANTONIO LOGISTICA LTDA|1
0100|30644386000135|HIDRAULICA E TORNEADORA ATLAS|1
0100|29979036000140|IRRF|1
0100|29485248000171|RC TRATORES E SERVIÃ‡OS LTDA|1
0100|29288318000100|MARCOS PAULO DE AQUINO PINTO DA SILVA|1
0100|28514009000130|A.S. BAYMA SERVIÃ‡OS TECNICOS E SEGURANÃ‡A DO TRABALHO - ME LTDA|1
0100|27818556000146|A BORGES AUTOMACOES LTDA|1
0100|26952773000161|JUANN FELIPE RIBEIRO SILVA|1
0100|26924621000155|BLOCK SAT SISTEMAS DE SEGURANCA LTDA ME|1
0100|26677742000301|GRAO DE OURO MAQUINAS AGRICOLAS LTDA|1
0100|25292328000150|LINHAS AMARELAS TRANSPORTES LTDA|1
0100|25086034000171|ENERGISA|1
0100|25047168000183|JOHN RECUPECAS INDUSTRIA E COMERCIO LTDA ME|1
0100|24678052000180|CCA â€” CONTROLE CENTRO ANALÃTICO LTDA|1
0100|24393962000116|GEFERSON INACIO DA SILVA|1
0100|24140334000129|SANTO ANTONIO AUTO SERVICE LTDA|1
0100|23941498000192|JUNES FAAD BORGES|1
0100|23702694000104|NASCIMENTO E AIRES LTDA|1
0100|23438178000114|BORRACHARIA LR|1
0100|21706317000118|W F DE MOURA -HIDRAULICA PORANGATU|1
0100|21165007000133|QUEIROZ & JACKSON ADVOGADOS|1
0100|20619168000197|SANTO ANTONIO LOCACAO E TRANSPORTE LTDA|1
0100|20542710000150|NEUZA MARQUES DA SILVA HILARIO|1
0100|19902025000109|ANTONIO MARTINS VIEIRA|1
0100|19678210000161|RENATA SIQUEIRA SANTOS LTDA|1
0100|19570905000125|JVDE SOUSA - ELETRICA|1
0100|19323699000159|DL-CAR REPAROS AUTOMOTIVOS LTDA|1
0100|19157720000193|JANIO MAGALHAES VALVERDE|1
0100|18315963000140|ANTONIO BRAZ DE QOLIVEIRA|1
0100|17985831000162|LABORATORIO DE ANALISES AGRICOLAS DO TOC. LTDA|1
0100|17897655000107|TERRA BOA MAQUINAS AGRICOLAS LTDA.|1
0100|15968167000541|DE PNEUS ARAGUAINA LTDA|1
0100|15920208000104|NOGUEIRA NOGUEIRA E VIEIRA LTDA - ME|1
0100|15284063000194|PORANTEL SISTEMAS DE SEGURANCA LTDA|1
0100|14762131000110|Telerural|1
0100|14758572000149|JAINIVON ALVES LOPES|1
0100|14524112000156|3A CENTRO AUTOMOTIVO LTDA|1
0100|13050512000104|RIBEIRO AUTO ELETRICA|1
0100|12550853000186|AGROSERRA MÃQUINAS E FERRAMENTAS LTDA|1
0100|11745768000100|DE ANDRADE SILVA - ME|1
0100|11608014000109|ALL MAX COM. E SERV. DE INFORMATICA LTDA|1
0100|11239851000108|AGRO FORTE MÃQUINAS E TECNOLOGIA LTDA|1
0100|11209523000169|RECUPERADORA DE VEICULOS R.B. LTDA|1
0100|11096043000139|GRAFICA SALES LTDA|1
0100|10883821000177|MENESES E CAMPELO LTDA|1
0100|10617400000102|BOM DIESEL CENTER LTDA|1
0100|10616874000121|TORNEADORA BELEM BRASILIA LTDA|1
0100|09450535000139|K. C. RODRIGUES LTDA|1
0100|09360671000138|E.M.B TRAFO INDUSTRIA E COMERCIO DE TRANSFORMADORES LTDA|1
0100|09175884000190|RETIFICA DE MOTOR CERES LTDA-ME|1
0100|09094617000198|ENGENORTE TRANSFORMADORES ELÃ‰TRICOS LTDA|1
0100|08212238000192|J. B. DE OLIVEIRA SERVIÃ‡O - ME|1
0100|07872369184|IVO TAVARES CAPISTRANO|2
0100|07641545165|CLAUDIO TAVARES DE SOUZA|2
0100|07448724000141|JOAO GREGORIO DE FREITAS|1
0100|07417204000171|RODAS COM. DE PEÃ‡AS E ACESSORIOS P VEICULOS LTDA -ME|1
0100|07202602563|VALDENOR FILHO TAVARES DOS SANTOS|2
0100|07160474000140|POLLI SANTOS E SANTOS LTDA|1
0100|07104718000339|SERVIÇO NOTA Nº 154 FENIX GERENCIAMENTO|1
0100|07078311132|DANIEL PINHEIRO MILHOMENS FONSECA|2
0100|06952596100|RENATA TATIELE DA SILVA SAMPAIO|2
0100|06928314109|LEOMAR CASTRO DA SILVA|2
0100|06910494000128|J. D. DIESEL PECAS PARA CAMINHOES LTDA|1
0100|06655340357|JOSE NERES BORGES DE LIMA|2
0100|05990133000176|LUCIVEL VEICULOS E PEÃ‡AS LTDA.|2
0100|05609304000174|VAGNER ARAUJO|2
0100|05569343180|IRAILTON BARBOSA DOS SANTOS|1
0100|05365281101|DIEGO DE LUCENA FELIX|1
0100|05151805000150|AUTO SOCORRO COMETA|1
0100|05035761150|RAIMUNDO NONATO DE LIMA SANTOS FILHO|2
0100|04905469198|LUIZ FELIPE ALVES CABRAL|2
0100|04883431193|JOAO PAULO SANTOS SENA|2
0100|04880535000155|RB COMERCIO DE PEÃ‡AS E SERVIÃ‡OS MECANICOS LTDA|1
0100|04503101161|SUELLEN VENANCIO DIAS|2
0100|04421407119|GUSTAVO GOMES LIMA|2
0100|04154234145|SAIMON DANIEL ALVES|2
0100|03465465000106|CONTINENTAL ELETRONICA DIGITAL DE CERES LTDA|1
0100|03441188195|LEANDRO FRAGOSO DA SILVA|2
0100|03261616199|ROGERIS MANOEL PIMENTEL|2
0100|03159338100|ROBERTO RODRIGUES DOS SANTOS|2
0100|03159112000340|SEMEAR ENGENHARIA AGRONOMICA LTDA - ME|1
0100|02765312000111|PERFUGEL-PERFURACOES GEOLOGICAS LTDA|1
0100|02739977000150|PECAS E ACESSORIOS PARA VEICULOS LTDA|1
0100|02526729173|SAMUEL PINTO CARDOSO|2
0100|02470406145|RAFAEL NOVAIS SILVA|2
0100|02391971000216|ARAGUAIA COM. DE MOTOS DE URUACU LTDA|1
0100|02285742185|FABRICIO DE PAIVA MARTINS|2
0100|02285741103|KASSIO DE PAIVA MARTINS|2
0100|02114061000105|AIDSON NOGUEIRA DA CUNHA - TURBINAS|1
0100|02019160374|RISLEY REZENDE DA SILVA|2
0100|01976860000470|PNEUS VIA NOBRE LTDA|1
0100|01834300000139|JOSE DE F. ALMEIDA - AUTO MECANICA|1
0100|01785622544|ADÃƒO PEREIRA BERNARDO|2
0100|01608488001250|HOHL MAQUINAS AGRICOLAS LTDA|1
0100|01543032000104|EQUATORIAL|1
0100|01525526189|DAYANNE GAMA MACIEL|2
0100|01377555000110|CHESP|1
0100|00970771001507|MAQCAMPO SOLUCOES AGRICOLAS S/A|1
0100|00970771001264|MAQCAMPO SOLUCOES AGRICOLAS S/A|1
0100|00394460005887|INSS|1
0100|00174715161|VILMA LINO DE SOUSA OLIVEIRA|2
0100|28357295000177|AGROCRIADOR LTDA|1
0100|08601888000120|MULTI TRATORES LTDA|1
0100|08041706000103|M J PASSOS SUPERMERCADO|1
0100|04135054000204|COM DE BOR SANTOANGELENSE - EIRELI - EPP|1
0100|02964841000144|SCALABRINI E SCALABRINI LTDA|1
0100|34983139000114|REDE PETROMAR COM DE COMB E DER DE PETROLEO LTDA|1
0100|02819759000207|POSTO BEIRA RIO COM DERIV PETROLEO LTDA|1
0100|17449881000800|REVEMAR COMERCIO DE MAQUINAS INDUSTRIAIS LTDA|1
0100|01535467000107|COE COELHO E CIA LTDA|1
0100|01125282002160|PETROBAHIA S/A|1
0100|03835656000899|CACIQUE DERIVADOS DE PETROLEO LTDA|1
0100|07557958000127|KBW DISTRIBUIDORA DE COMBUSTIVEIS LTDA|1
0100|05405388000124|REGIONAL DERIVADOS DE PETROLEO LTDA|1
0100|01131663000108|CONTINENTAL ELETRONICA DIGITAL DE CERES LTDA|1
0100|07149624000114|COM. ARAG. DE PECAS P VEICULOS LTDA|1
0100|27958007000177|POSTOS WK CAMPINORTE LTDA|1
0100|49815120000136|MJ MADEIRAS LTDA|1
0100|17407193000100|BRASIVEL AUTO POSTO LTDA|1
0100|08053213000193|POSTOS BRASIVEL RIALMA LTDA|1
0100|19299578000119|MF DOS SANTOS|1
0100|40770143000288|CONSTRUNOVA LTDA|1
0100|20731306000125|M M RIBEIRO|1
0100|07728073000224|REDE BRASIL DISTRIBUICAO E LOGIST LTDA|1
0100|10383235000163|EVEREST DISTRIBUIDORA DE COMBUSTIVEIS LTDA|1
0100|00989617000181|ELEPROMAQUINAS E SOLDAS LTDA|1
0100|57070122000171|L C DA SILVA CASTRO|1
0100|52237623000186|VFG MATERIAIS DE CONSTRUCAO LTDA|1
0100|04584726000412|MOTO BRASIL PECAS E ACESSORIOS LTDA|1
0100|12295669000137|CERES COMERCIO DE FERRAGENS E FERRAMENTAS LTDA|1
0100|11908026000230|CARDOSO TRANSPORTE E DISTRIBUICAO LTDA|1
0100|18801693000187|K V COSTA|1
0100|00103788000676|SAETA IND E COM ELETROELETRONICO LTDA|1
0100|19809621000149|RAFAEL APARECIDO ALVES RODRIGUES 02546773127|1
0100|00330004000138|COMERCIO DE BEBIDAS E MATERIAIS DE CONSTRUCAO CLB|1
0100|02750197000292|WINNER INDUSTRIA E COMERCIO DE ROUPAS LTDA2|1
0100|06073055000108|JW COMERCIO DE PETROLEO LTDA|1
0100|19336520000106|PEDREIRA ITAPACI LTDA|1
0100|54278995000186|PREMOLDADOS FORMOSO LTDA|1
0100|33155686000149|C E C COMERCIO DE MATERIAIS DE CONSTRUCAO LTDA|1
0100|31231138000125|POSTO ALIANZ DUERE LTDA|1
0100|09067274000172|REICOL ARTEFATOS DE BORRACHA LTDA|1
0100|60744463007283|SYNGENTA PROTECAO DE CULTIVOS LTDA|1
0100|17181598000165|AUTO POSTO FRAGOSO LTDA EPP|1
0100|07728073001034|REDE BRASIL DISTRIBUICAO E LOGISTICA TO|1
0100|28889570000101|MS COMBUSTIVEIS LTDA - DEMAIS|1
0100|15026797000173|DEBORA GOMES BRITO - ME|1
0100|20319728000198|R C TRATORES E PECAS LTDA ME|1
0100|38492722000183|SCHMALFUSS E FREITAS LTDA - DEMAIS|1
0100|46078453000131|UNIVERSO DAS TINTAS|1
0100|15627817000161|WELDERSON DA SILVA CHAGAS ME|1
0100|02516789000163|COMAQUINAS-COMERCIO DE MAQUINA-EPP|1
0100|26638338000248|REDE DE POSTOS MARAJO TOCANTINS LTDA|1
0100|20841056000186|ELETROCASA MATERIAIS ELETRICOS LTDA - ME|1
0100|26042106000141|PODIUM DISTRIBUIDORA DE PECAS EIRELLI|1
0100|19090040000108|NASCIMENTO FERRAGISTA LTDA - ME|1
0100|14452741000207|MADESIL DISTRIBUIDORA DE MATERIAIS PARA CONSTRUCAO LTDA EPP|1
0100|31190451000162|ARAUJO E FERRI LTDA - EPP|1
0100|12392215000184|FLAVIENE APARECIDA RIBEIRO LTDA|1
0100|03461803000131|COMERCIO E DISTRIBUIDORA DE PAPEIS ALFA LTDA|1
0100|01816875000129|AJEL MATERIAIS ELETRICOS LTDA|1
0100|41843175000148|AGMAQ PECAS PARA MAQUINAS PESADAS LTDA|1
0100|09443950000165|NACIONAL BORRACHAS LTDA|1
0100|16812857000146|TECNOVALE SOLUCOES CORPORATIVAS LTDA|1
0100|01040887000376|FERPAM COM. DE FERRAMENTAS PARAFUSOS E MAQUINAS LTDA|1
0100|29764547000145|REDE DE POSTOS MARAJO CARIRI 2 LTDA|1
0100|02532281000230|G.A. SILVA PARAFUSOS, MAQUINAS E FERRAMENTAS LTDA|1
0100|14281410000405|MSC COMERCIO DE PNEUS E SERVICOS LTDA|1
0100|41420847000102|PARAFUSOFERR FERRAGENS LTDA|1
0100|01608488000954|HOHL MAQUINAS AGRICOLAS LTDA|1
0100|08111646000158|CAFE OURO RICO LTDA|1
0100|01626951004040|AGROQUIMA PRODUTOS AGROPECUARIOS LTDA|1
0100|48353406000184|TORQUE DIESEL DISTRIBUIDORA DE PECAS LTDA - ME|1
0100|56040639000155|REDE DE POSTOS MARAJO PORANGATU LTDA|1
0100|07540111000130|SISPLAN COMERCIO E DISTRIBUIDORA LTDA|1
0100|01608488001845|HOHL MAQUINAS AGRICOLAS LTDA|1
0100|37391539000129|AUTO ESTOQUE DISTRIBUIDORA DE PECAS LTDA.|1
0100|07540111000563|SISPLAN COMERCIO E DISTRIBUIDORA LTDA|1
0100|34639741000139|S DE S LTDA|1
0100|04451758000105|REINO DA BORRACHA LTDA|1
0100|14920999000100|PEDRASSA SUPERMERCADO EIRELI|1
0100|03819227000151|S &AMP; S COMERCIO LOCACAO E ASSISTENCIA TECNICA LTDA|1
0100|54806722000167|GOIANIA ROLAMENTOS E PECAS LTDA|1
0100|37084406000100|TEODORO & SANTOS LTDA|1
0100|11125898000140|JOEL E SILENIR COMERCIO DE TINTAS LTDA|1
0100|33581323000175|GERAL TRATORES E PECAS LTDA|1
0100|73469967001162|LOJA DO BORRACHEIRO LTDA|1
0100|29570895000181|PAIS E FILHOS LTDA|1
0100|47454072000172|CASA DAS TINTAS E CONSTRUCAO LTDA|1
0100|42037844000157|GILMAQ PECAS E MAQUINAS PESADAS LTDA|1
0100|12145475001631|AGUILERA AUTOPECAS DE GOIAS LTDA|1
0100|27467335000170|LOJAS AGROMAQUINAS LTDA|1
0100|05699016000158|MARFIX - FIXADORES E FERRAMENTAS LTDA.|1
0100|38537970000101|RAISSA LARA GOMES CARDOSO LTDA|1
0100|47068486000163|FF COMERCIAL DE PRODUTOS METALURGICOS LTDA - ME|1
0100|01716186000142|IMPERIAL COM. DE PARAF. FER. E MAQ. LTDA|1
0100|34274233030605|VIBRA ENERGIA S.A|1
0100|06073566000120|MCM COMERCIO DE CAMINHOES E ONIBUS LTDA|1
0100|18543126000178|COM. DE PRODUTOS AUTOMOTIVOS F E G LTDA|1
0100|26195088000138|DECIO ATACADISTA DE COMBUSTIVEIS LTDA|1
0100|38132635000115|ROLAPARTS COMERCIO DE ROLAMENTOS LTDA.|1
0100|24140368000113|SANTO ANTONIO AUTOPECAS LTDA|1
0100|03301645000152|GOAL BATERIAS RIALMA LTDA|1
0100|08250241000524|VALENCE MAQUINAS E EQUIPAMENTOS LTDA|1
0100|05111590000143|CAMAGRI CAMILO MAQUINAS AGRICOLAS LTDA|1
0100|50275267000160|ALFA TRACTOR PECAS E SERVICOS LTDA|1
0100|07562899000185|T E B COMERCIO DE PRODUTOS AGORPECUARIOS LTDA|1
0100|57751023000155|REAL COMERCIO DE EQUIPAMENTOS DE PROTECAO E SEGURANCA|1
0100|72381189001001|DELL COMPUTADORES DO BRASIL LTDA|1
0100|10209063000378|RECH AGRICOLA S/A|1
0100|02341726000113|COMPENSADOS ANGATU LTDA|1
0100|01251326000154|CENTRAL COM. DE ROLAMENTOS E PECAS P/ VEICULOS LTDA|1
0100|29796197000107|CIRQUEIRA E MACHADO LTDA|1
0100|11492037000109|DEUSAIR PEREIRA DO AMARAL|1
0100|04784935000167|CENTRAL IRRIGACAO LTDA|1
0100|13013587000115|TELMO BATISTA DE OLIVEIRA|1
0100|01976860007483|PNEUS VIA NOBRE LTDA|1
0100|37588639000140|FERMAQUI COMERCIO EIRELI|1
0100|06248573000204|AR COMERCIO DE FERRAMENTAS LTDA|1
0100|57213191001916|VAMOS MAQUINAS E EQUIPAMENTOS S.A.|1
0100|37886462000168|RAINHA DA BORRACHA LTDA|1
0100|07236880000149|TIPPO COM. DE LUBRIFICANTES LTDA|1
0100|00896274000100|GURUMAQUINAS GURUPI MAQUINAS AGRICOLAS LTDA|1
0100|01810548000160|A FERRAGISTA COMERCIO DE FERRAGENS LTDA|1
0100|02791002000171|RODA MAIS RENOVADORA DE PNEUS LTDA|1
0100|03527122000390|LOJA DO BORRACHEIRO COML LTDA-ME|1
0100|06698533000175|DECIO AUTO POSTO GURUPI|1
0100|02060218000167|METALURGICA DO NORTE LTDA - EPP|1
0100|01040887000295|FERPAM COM. DE FERRAMENTAS PARAFUSOS E MAQUINAS LTDA|1
0100|02910623000127|AJEL SERVICE LTDA - GOIANIA|1
0100|11890561000120|MEGA COMERCIO DE TINTAS LTDA|1
0100|35489119000154|ACPARTS BRASIL DISTRIBUIDORA LTDA|1
0100|13406977000155|FERNANDO ANTUNES BATISTA - ME|1
0100|97538497000138|MUNDIAL REFRIGERACAO LTDA|1
0100|56169243000102|EDSON COMERCIO DE TINTAS LTDA|1
0100|28959772000174|SO PARTS PECAS E IMPLEMENTOS LTDA|1
0100|06219812000109|O BORRACHEIRO COM. DE BORRACHA LTDA|1
0100|02064095000132|MAHNIC E MAHNIC LTDA|1
0100|29452556000109|GURUPI EMBREAGENS E CARDANS AGRICOLAS|1
0100|37018322000178|AUDIOFIX TRANSFORMADORES LTDA|1
0100|52226073001414|BRASIF S/A EXPORTAÇÃO IMPORTAÇÃO|1
0100|21454950000166|PABLO MARTINS SERTAO-ME|1
0100|30078688000193|RONALDO A. R. FONSECA|1
0100|45736577000102|AGROPARTS PECAS E IMPLEMENTOS AGRICOLAS LTDA|1
0100|07419457000184|HELMAQ MAQUINAS E FERRAMENTAS AGRICOLAS LTDA|1
0100|40154884000234|STARLINK BRAZIL SERVICOS DE INTERNET LTDA.|1
0100|09405315000193|LF COMERCIO DE PNEUMATICOS LTDA|1
0100|45588518000126|AGRIMAQ PECAS AGRICOLAS LTDA|1
0100|14208803000140|CONSTRUARTE MATERIAIS DE CONSTRUCAO LTDA ME|1
0100|21534445000121|ANGUA DIST COM E IND LTDA|1
0100|13507846000164|MAP REFLORESTAMENTO INDUSTRIA E COMERCIO LTDA|1
0100|16525188000121|L A DA SILVA CARNEIRO E CIA LTDA ME|1
0100|09443980000171|REAL TRATORES COMERCIO DE PECAS LTDA-ME|1
0100|06881828000182|AUTO POSTO DE COMBUSTIVEL JATOBA LTDA|1
0100|23403611000186|CARPAL TRATORES LTDA.|1
0100|02311428000342|WORLD SEG PRODUTOS PARA SEGURANCA LTDA|1
0100|50651302000106|NL DISTRIBUIDORA DE PECAS E BORRACHAS LTDA|1
0100|34637195001179|CURINGA PNEUMATICOS LTDA - FL 20|1
0100|16988753000863|DCCO LOCADORA MAQ E EQUIP LTDA|1
0100|03670037000115|VMAX MOTO PECAS COMERCIO E SERVICOS EIRELI|1
